序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
6032,2023,01,16,0,0,臺中市,霧峰區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",44,"   ",1,9,"  ",B03,120.699712,24.073669,3,66000,387130000C,(04)23289100,(04)25368667
6033,2023,01,16,0,15,臺中市,東區,0,0,0,,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",B02,120.69715,24.129606,3,66000,387130000C,(04)23289100,(04)25368667
6034,2023,01,16,1,10,臺中市,豐原區,0,1,0,8,3,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,"  ",6,6,1,22,8,C03,120.720355,24.244598,2,66000,387130000C,(04)23289100,(04)25368667
6035,2023,01,16,1,13,臺中市,大里區,0,1,0,8,3,5,40,3,2,1,5,4,5,7,4,4,5,4,5,1,18,23,2,9,1,1,C03,7,9,1,10,6,14,"  ",23,23,1,22,8,C03,120.695837,24.109875,2,66000,387130000C,(04)23289100,(04)25368667
6036,2023,01,16,2,28,臺中市,北區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,16,6,2,9,1,1,C04,7,9,1,10,2,14,"  ",6,6,1,22,8,C04,120.678993,24.149991,2,66000,387130000C,(04)23289100,(04)25368667
6037,2023,01,16,4,16,臺中市,東區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,20,"  ",B03,120.688866,24.142869,3,66000,387130000C,(04)23289100,(04)25368667
6038,2023,01,16,5,24,臺中市,清水區,0,1,0,6,2,5,50,4,1,1,4,4,5,7,1,1,10,5,5,2,13,23,3,10,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,5,5,C03,120.560148,24.26862,2,66000,387130000C,(04)23289100,(04)25368667
6039,2023,01,16,5,50,臺中市,潭子區,0,1,0,8,3,5,60,14,7,1,5,4,5,7,1,1,1,3,4,1,17,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.702266,24.187497,2,66000,387130000C,(04)23289100,(04)25368667
6040,2023,01,16,5,53,臺中市,神岡區,0,1,0,6,3,5,50,14,9,1,4,4,4,6,4,4,1,4,5,1,29,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,2,C03,120.683657,24.246602,2,66000,387130000C,(04)23289100,(04)25368667
6041,2023,01,16,6,0,臺中市,西屯區,0,1,0,6,3,5,50,3,1,1,4,4,5,7,4,4,10,5,5,2,17,43,3,10,1,1,B01,7,11,1,4,1,15,"  ",43,43,1,4,8,B01,120.650357,24.175715,2,66000,387130000C,(04)23289100,(04)25368667
6042,2023,01,16,6,5,臺中市,沙鹿區,0,1,0,8,3,5,30,11,9,2,5,4,5,7,4,4,10,5,5,2,17,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,21,8,C03,120.588864,24.198636,2,66000,387130000C,(04)23289100,(04)25368667
6043,2023,01,16,6,10,臺中市,北區,0,1,0,8,2,5,50,4,18,1,5,4,5,7,1,1,5,4,4,2,9,15,3,10,1,1,B03,7,5,1,8,2,8,"  ",15,15,1,22,8,B03,120.685088,24.168172,2,66000,387130000C,(04)23289100,(04)25368667
6044,2023,01,16,6,31,臺中市,北屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,14,"  ",23,23,1,5,1,C03,120.70774,24.182337,2,66000,387130000C,(04)23289100,(04)25368667
6045,2023,01,16,6,32,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,25,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",25,25,1,22,"  ",B12,120.635276,24.179803,3,66000,387130000C,(04)23289100,(04)25368667
6046,2023,01,16,6,36,臺中市,大雅區,0,1,0,8,2,5,50,3,1,1,4,4,5,7,1,1,3,4,5,1,18,23,2,9,1,1,C03,7,9,1,10,2,15,"  ",23,23,1,22,8,C03,120.6153,24.220145,2,66000,387130000C,(04)23289100,(04)25368667
6047,2023,01,16,6,46,臺中市,南屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B12,"  ","  ",6,"  ",11,"  ","  ",23,"   ",1,5,"  ",B12,120.650292,24.138755,3,66000,387130000C,(04)23289100,(04)25368667
6048,2023,01,16,6,47,臺中市,西屯區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,18,42,2,9,3,4,C03,7,9,1,10,2,12,"  ",42,42,1,22,8,C03,120.643258,24.184824,2,66000,387130000C,(04)23289100,(04)25368667
6049,2023,01,16,6,50,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",C03,120.682481,24.100457,3,66000,387130000C,(04)23289100,(04)25368667
6050,2023,01,16,6,52,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",A31,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,21,"  ",A31,120.629271,24.183533,3,66000,387130000C,(04)23289100,(04)25368667
6051,2023,01,16,6,56,臺中市,大肚區,0,0,0,8,,,30,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",C03,120.574865,24.172091,3,66000,387130000C,(04)23289100,(04)25368667
6052,2023,01,16,7,1,臺中市,潭子區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.686871,24.208784,3,66000,387130000C,(04)23289100,(04)25368667
6053,2023,01,16,7,7,臺中市,東區,0,0,0,8,,,40,,,,,,,,,,,,,,,43,"  ","  ","  ","  ",B12,"  ","  ",1,8,2,"  ","  ",43,43,1,5,"  ",B12,120.692425,24.146132,3,66000,387130000C,(04)23289100,(04)25368667
6054,2023,01,16,7,11,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,43,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",43,"   ",1,"  ","  ","   ",120.531744,24.265445,3,66000,387130000C,(04)23289100,(04)25368667
6055,2023,01,16,7,19,臺中市,大雅區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,5,4,1,17,19,3,10,1,1,B03,7,1,1,8,2,1,"  ",19,19,1,22,8,B03,120.640446,24.21902,2,66000,387130000C,(04)23289100,(04)25368667
6056,2023,01,16,7,20,臺中市,龍井區,0,0,0,8,,,60,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",42,"   ",1,22,"  ",B03,120.573554,24.187201,3,66000,387130000C,(04)23289100,(04)25368667
6057,2023,01,16,7,25,臺中市,西屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B03,120.660674,24.201066,3,66000,387130000C,(04)23289100,(04)25368667
6058,2023,01,16,7,26,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",C03,120.58919,24.174845,3,66000,387130000C,(04)23289100,(04)25368667
6059,2023,01,16,7,26,臺中市,大里區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,3,1,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,5,"  ",6,6,1,22,9,B03,120.691556,24.107745,2,66000,387130000C,(04)23289100,(04)25368667
6060,2023,01,16,7,27,臺中市,霧峰區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,17,42,2,9,1,1,C03,7,9,1,10,2,14,"  ",42,42,1,21,5,C03,120.687401,24.046147,2,66000,387130000C,(04)23289100,(04)25368667
6061,2023,01,16,7,30,臺中市,烏日區,0,1,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,4,4,2,17,26,3,10,1,1,B03,7,11,1,8,2,15,"  ",26,26,1,21,8,B03,120.641566,24.105765,2,66000,387130000C,(04)23289100,(04)25368667
6062,2023,01,16,7,30,臺中市,豐原區,0,0,0,7,1,6,30,13,9,1,5,4,5,6,4,4,10,5,5,2,16,10,3,10,3,1,B03,7,11,1,4,2,8,"  ",10,10,1,21,8,B03,120.73527,24.24227,3,66000,387130000C,(04)23289100,(04)25368667
6063,2023,01,16,7,30,臺中市,豐原區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",7,7,1,21,"  ",B03,120.703452,24.249863,3,66000,387130000C,(04)23289100,(04)25368667
6064,2023,01,16,7,30,臺中市,豐原區,0,0,0,8,1,5,60,14,2,1,5,4,3,7,2,1,7,3,4,1,16,7,3,10,3,4,A41,7,8,1,1,2,5,"  ",7,7,1,10,1,A41,120.703395,24.248999,3,66000,387130000C,(04)23289100,(04)25368667
6065,2023,01,16,7,31,臺中市,豐原區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",12,"   ",1,22,"  ",B03,120.710793,24.24903,3,66000,387130000C,(04)23289100,(04)25368667
6066,2023,01,16,7,33,臺中市,南屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",11,"  ","  ",17,17,2,4,"  ",B03,120.639243,24.137468,3,66000,387130000C,(04)23289100,(04)25368667
6067,2023,01,16,7,33,臺中市,大里區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,16,42,3,10,1,1,A41,7,5,1,1,2,7,"  ",42,42,1,22,8,A41,120.713643,24.101231,2,66000,387130000C,(04)23289100,(04)25368667
6068,2023,01,16,7,33,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",A05,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,22,"  ",A05,120.685881,24.095833,3,66000,387130000C,(04)23289100,(04)25368667
6069,2023,01,16,7,33,臺中市,神岡區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,1,1,5,5,4,2,17,6,2,9,1,1,C03,7,5,1,10,2,12,"  ",6,6,1,21,1,C03,120.69574,24.239885,2,66000,387130000C,(04)23289100,(04)25368667
6070,2023,01,16,7,34,臺中市,南屯區,0,1,0,8,1,5,80,14,9,1,5,4,5,7,4,4,1,4,5,1,13,23,3,10,3,4,B03,7,9,1,8,2,1,"  ",23,23,1,22,8,B03,120.620147,24.118225,2,66000,387130000C,(04)23289100,(04)25368667
6071,2023,01,16,7,34,臺中市,烏日區,0,0,0,,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,21,"  ",C03,120.661394,24.096789,3,66000,387130000C,(04)23289100,(04)25368667
6072,2023,01,16,7,35,臺中市,北區,0,1,0,8,1,5,50,5,2,1,5,4,5,7,2,1,3,2,4,2,16,23,3,10,3,4,B03,7,9,3,18,6,6,"  ",23,23,1,22,9,B03,120.685009,24.161559,2,66000,387130000C,(04)23289100,(04)25368667
6073,2023,01,16,7,35,臺中市,南區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,4,2,17,19,3,10,3,4,B03,7,1,1,8,2,4,"  ",19,19,1,22,8,B03,120.653495,24.122737,2,66000,387130000C,(04)23289100,(04)25368667
6074,2023,01,16,7,36,臺中市,南區,0,2,0,7,1,5,30,4,1,1,5,4,5,7,4,4,9,5,4,2,15,6,2,7,1,1,C03,7,9,1,10,2,12,"  ",6,6,1,21,8,C03,120.676341,24.129696,2,66000,387130000C,(04)23289100,(04)25368667
6075,2023,01,16,7,36,臺中市,東區,0,1,0,8,1,5,50,14,7,1,5,4,5,7,4,4,9,5,5,2,17,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.699757,24.143706,2,66000,387130000C,(04)23289100,(04)25368667
6076,2023,01,16,7,37,臺中市,南屯區,0,1,0,8,1,5,40,14,5,1,5,4,5,7,4,4,10,5,5,2,13,7,2,7,1,1,C03,7,7,1,10,9,11,12,7,7,1,20,8,C03,120.647302,24.144754,2,66000,387130000C,(04)23289100,(04)25368667
6077,2023,01,16,7,40,臺中市,南區,0,0,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,4,4,2,17,23,3,10,1,1,B03,7,9,1,8,10,5,"  ",23,23,1,22,8,B03,120.653062,24.121531,3,66000,387130000C,(04)23289100,(04)25368667
6078,2023,01,16,7,40,臺中市,大里區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,17,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,9,C03,120.681619,24.104013,2,66000,387130000C,(04)23289100,(04)25368667
6079,2023,01,16,7,40,臺中市,沙鹿區,0,0,0,8,,,60,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,9,"  ",B12,120.576944,24.250833,3,66000,387130000C,(04)23289100,(04)25368667
6080,2023,01,16,7,41,臺中市,西區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,11,"  ",6,6,1,4,8,C03,120.664547,24.155812,2,66000,387130000C,(04)23289100,(04)25368667
6081,2023,01,16,7,41,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B03,120.681321,24.148934,3,66000,387130000C,(04)23289100,(04)25368667
6082,2023,01,16,7,41,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,12,8,3,10,1,1,B03,7,5,1,8,2,7,"  ",8,8,1,22,8,B03,120.641455,24.182988,2,66000,387130000C,(04)23289100,(04)25368667
6083,2023,01,16,7,41,臺中市,西屯區,0,1,0,8,1,7,1,14,9,1,5,4,5,7,4,4,10,4,5,2,16,26,2,9,1,1,C03,7,9,1,10,2,11,"  ",26,26,1,22,8,C03,120.608654,24.184465,2,66000,387130000C,(04)23289100,(04)25368667
6084,2023,01,16,7,43,臺中市,潭子區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,1,13,23,3,10,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.723419,24.215139,2,66000,387130000C,(04)23289100,(04)25368667
6085,2023,01,16,7,44,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B03,120.623395,24.145198,3,66000,387130000C,(04)23289100,(04)25368667
6086,2023,01,16,7,44,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.696231,24.110431,3,66000,387130000C,(04)23289100,(04)25368667
6087,2023,01,16,7,45,臺中市,太平區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,1,1,5,2,5,1,17,38,3,10,1,1,B03,7,14,1,8,1,6,"  ",38,38,1,5,9,B03,120.708755,24.159166,2,66000,387130000C,(04)23289100,(04)25368667
6088,2023,01,16,7,45,臺中市,太平區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,3,23,2,8,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.718058,24.113356,2,66000,387130000C,(04)23289100,(04)25368667
6089,2023,01,16,7,46,臺中市,北區,0,3,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,5,8,C03,120.67015,24.165342,2,66000,387130000C,(04)23289100,(04)25368667
6090,2023,01,16,7,47,臺中市,西屯區,0,0,0,6,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B03,120.655369,24.175525,3,66000,387130000C,(04)23289100,(04)25368667
6091,2023,01,16,7,47,臺中市,大里區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,13,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.653632,24.089677,3,66000,387130000C,(04)23289100,(04)25368667
6092,2023,01,16,7,47,臺中市,神岡區,0,2,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,8,1,1,C03,7,9,1,10,2,14,"  ",6,6,1,21,8,C03,120.700126,24.267021,2,66000,387130000C,(04)23289100,(04)25368667
6093,2023,01,16,7,49,臺中市,南屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,5,4,2,16,26,2,9,1,1,C03,7,5,1,10,2,14,"  ",26,26,1,22,8,C03,120.610591,24.131987,2,66000,387130000C,(04)23289100,(04)25368667
6094,2023,01,16,7,50,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,5,4,5,1,13,23,2,8,3,4,C04,7,9,1,10,2,11,"  ",23,23,1,22,9,C04,120.669212,24.16515,2,66000,387130000C,(04)23289100,(04)25368667
6095,2023,01,16,7,51,臺中市,東區,0,3,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,15,43,2,7,3,4,C03,7,9,1,10,2,11,"  ",43,43,1,5,8,C03,120.70054,24.127368,2,66000,387130000C,(04)23289100,(04)25368667
6096,2023,01,16,7,53,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,19,"  ",B03,120.643755,24.165586,3,66000,387130000C,(04)23289100,(04)25368667
6097,2023,01,16,7,54,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B03,120.620409,24.145235,3,66000,387130000C,(04)23289100,(04)25368667
6098,2023,01,16,7,54,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",8,8,1,22,"  ",C03,120.700271,24.102291,3,66000,387130000C,(04)23289100,(04)25368667
6099,2023,01,16,7,54,臺中市,大甲區,0,1,0,8,1,5,50,4,2,1,5,4,5,7,4,4,5,5,5,1,17,43,2,8,1,1,C03,7,9,1,10,2,11,12,43,43,1,4,1,C03,120.646628,24.402955,2,66000,387130000C,(04)23289100,(04)25368667
6100,2023,01,16,8,0,臺中市,大里區,0,2,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,9,3,4,F01,7,5,8,20,2,16,"  ",6,6,1,19,5,F01,120.68305,24.076823,2,66000,387130000C,(04)23289100,(04)25368667
6101,2023,01,16,8,1,臺中市,北屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,21,8,C03,120.69367,24.171254,2,66000,387130000C,(04)23289100,(04)25368667
6102,2023,01,16,8,1,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",19,"   ",1,22,"  ",C03,120.594943,24.169421,4,66000,387130000C,(04)23289100,(04)25368667
6103,2023,01,16,8,1,臺中市,豐原區,0,1,0,8,1,5,30,14,9,1,5,4,5,7,4,4,10,5,5,1,13,16,3,10,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.730225,24.261515,2,66000,387130000C,(04)23289100,(04)25368667
6104,2023,01,16,8,2,臺中市,大雅區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,5,1,17,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,9,C03,120.648996,24.217006,2,66000,387130000C,(04)23289100,(04)25368667
6105,2023,01,16,8,2,臺中市,中區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,15,25,3,10,1,1,C03,7,9,1,10,2,12,"  ",25,25,1,5,9,C03,120.677626,24.144104,2,66000,387130000C,(04)23289100,(04)25368667
6106,2023,01,16,8,3,臺中市,南區,0,0,0,,,,30,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B03,120.659119,24.117757,3,66000,387130000C,(04)23289100,(04)25368667
6107,2023,01,16,8,3,臺中市,西屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,3,10,1,1,B03,7,5,1,8,2,8,"  ",6,6,1,22,8,B03,120.641336,24.183001,2,66000,387130000C,(04)23289100,(04)25368667
6108,2023,01,16,8,4,臺中市,北區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,18,23,2,9,1,1,C03,7,9,1,10,2,12,"  ",23,23,1,5,8,C03,120.671268,24.173885,2,66000,387130000C,(04)23289100,(04)25368667
6109,2023,01,16,8,5,臺中市,霧峰區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,4,4,2,16,7,3,10,1,1,B12,7,7,1,8,2,4,"  ",7,7,1,22,8,B12,120.663596,24.077423,2,66000,387130000C,(04)23289100,(04)25368667
6110,2023,01,16,8,7,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,4,2,9,1,1,C03,7,5,1,10,2,12,"  ",4,4,1,22,8,C03,120.651177,24.157386,2,66000,387130000C,(04)23289100,(04)25368667
6111,2023,01,16,8,7,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",19,"   ",1,22,"  ",B03,120.62673,24.180228,3,66000,387130000C,(04)23289100,(04)25368667
6112,2023,01,16,8,8,臺中市,豐原區,0,1,0,8,1,5,60,14,9,1,5,4,5,7,2,1,1,2,5,2,13,42,3,10,3,4,B03,7,14,1,8,9,6,"  ",42,42,1,22,8,B03,120.720641,24.236777,2,66000,387130000C,(04)23289100,(04)25368667
6113,2023,01,16,8,10,臺中市,龍井區,0,0,0,,,,40,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B03,120.57363,24.186591,3,66000,387130000C,(04)23289100,(04)25368667
6114,2023,01,16,8,12,臺中市,北屯區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",A11,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",A11,120.69905,24.168852,3,66000,387130000C,(04)23289100,(04)25368667
6115,2023,01,16,8,12,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,44,1,22,"  ",C03,120.592975,24.179534,3,66000,387130000C,(04)23289100,(04)25368667
6116,2023,01,16,8,14,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",11,"  ","  ",7,"   ",1,5,"  ",B03,120.686281,24.144579,3,66000,387130000C,(04)23289100,(04)25368667
6117,2023,01,16,8,14,臺中市,東區,0,1,0,8,1,5,50,5,1,1,5,4,5,7,2,1,10,5,5,2,18,23,2,9,3,4,C03,7,5,1,10,2,14,"  ",23,23,1,5,8,C03,120.686088,24.144561,2,66000,387130000C,(04)23289100,(04)25368667
6118,2023,01,16,8,14,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",A11,"  ","  ",1,"  ",1,"  ","  ",17,"   ",1,21,"  ",A11,120.608044,24.16227,3,66000,387130000C,(04)23289100,(04)25368667
6119,2023,01,16,8,15,臺中市,神岡區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",6,"   ",1,22,"  ",B12,120.652545,24.280944,3,66000,387130000C,(04)23289100,(04)25368667
6120,2023,01,16,8,16,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,4,"  ",C03,120.668054,24.132106,3,66000,387130000C,(04)23289100,(04)25368667
6121,2023,01,16,8,23,臺中市,西屯區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,18,43,2,9,1,4,C03,7,6,1,10,2,12,"  ",43,43,1,22,8,C03,120.608563,24.169594,2,66000,387130000C,(04)23289100,(04)25368667
6122,2023,01,16,8,24,臺中市,北屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,3,4,5,2,13,23,2,9,1,1,C03,7,9,4,8,2,11,"  ",23,23,1,22,8,C03,120.697047,24.169516,2,66000,387130000C,(04)23289100,(04)25368667
6123,2023,01,16,8,25,臺中市,東區,0,1,0,7,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,C03,7,9,1,10,2,12,"  ",6,6,1,21,8,C03,120.687942,24.132836,2,66000,387130000C,(04)23289100,(04)25368667
6124,2023,01,16,8,26,臺中市,沙鹿區,0,1,0,8,1,5,30,3,1,1,5,4,5,7,4,4,10,5,5,2,16,23,3,10,1,1,B03,7,5,1,8,2,8,"  ",23,23,1,21,8,B03,120.564893,24.244667,2,66000,387130000C,(04)23289100,(04)25368667
6125,2023,01,16,8,29,臺中市,沙鹿區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,8,2,9,1,1,C03,7,5,1,10,2,11,"  ",8,8,1,21,8,C03,120.556317,24.22832,2,66000,387130000C,(04)23289100,(04)25368667
6126,2023,01,16,8,30,臺中市,南屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,17,23,3,10,1,1,B03,7,9,1,8,1,8,"  ",23,23,1,4,8,B03,120.64383,24.13775,2,66000,387130000C,(04)23289100,(04)25368667
6127,2023,01,16,8,35,臺中市,西區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,12,7,3,10,1,1,B03,7,7,1,8,2,8,"  ",7,7,1,22,9,B03,120.661606,24.146516,2,66000,387130000C,(04)23289100,(04)25368667
6128,2023,01,16,8,37,臺中市,梧棲區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",25,"   ",1,20,"  ",B12,120.533625,24.258126,3,66000,387130000C,(04)23289100,(04)25368667
