序號,年,月,日,時,分,縣市,區,死亡數量,受傷數量,2-30,天候,光線,道路類別,速限_速度(公里),道路型態,事故位置,路面鋪裝,路面狀態,路面缺陷,障礙物,視距,號誌種類,號誌動作,分向設施,快車道或一般車道間,快慢車道間,路面邊線,事故類型及型態,主要肇因,受傷程度,主要傷處,保護裝備,行動電話,當事者區分,車輛用途,當事者行動狀態,駕駛資格情形,駕駛執照種類,飲酒情形,車輛撞擊部位最初,車輛撞擊部位其他,肇事因素個別,肇事因素主要,肇事逃逸,職業,旅次目的,車種,GPS緯度,GPS經度,事故類別,縣市別代碼,機關代碼,市話,傳真
4758,2023,04,14,17,8,臺中市,西屯區,0,1,0,8,1,5,40,14,8,1,5,4,5,7,4,4,1,4,1,2,13,16,2,9,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.642447,24.16692,2,66000,387130000C,(04)23289100,(04)25368667
4759,2023,04,14,17,10,臺中市,外埔區,0,2,0,8,1,5,50,3,1,1,5,4,5,7,4,4,4,4,5,1,16,6,2,9,1,1,C03,7,5,1,10,2,12,"  ",6,6,1,4,8,C03,120.641741,24.34112,2,66000,387130000C,(04)23289100,(04)25368667
4760,2023,04,14,17,15,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,9,3,4,C03,7,6,1,10,2,12,"  ",6,6,1,22,8,C03,120.608764,24.15531,2,66000,387130000C,(04)23289100,(04)25368667
4761,2023,04,14,17,16,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,11,"  ",B12,120.728704,24.149814,3,66000,387130000C,(04)23289100,(04)25368667
4762,2023,04,14,17,18,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",9,"  ","  ",44,23,1,22,"  ",B03,120.633758,24.151354,3,66000,387130000C,(04)23289100,(04)25368667
4763,2023,04,14,17,23,臺中市,太平區,0,0,0,8,,,30,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.73738,24.14503,3,66000,387130000C,(04)23289100,(04)25368667
4764,2023,04,14,17,24,臺中市,南屯區,0,3,0,8,1,5,50,3,1,1,5,4,5,7,4,4,10,5,5,2,13,23,2,9,1,1,C03,7,5,1,10,2,11,"  ",23,23,1,5,8,C03,120.612211,24.137782,2,66000,387130000C,(04)23289100,(04)25368667
4765,2023,04,14,17,25,臺中市,南屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,1,1,1,2,5,2,13,23,2,1,1,1,B03,7,9,1,8,2,1,"  ",23,23,1,5,1,B03,120.63423,24.144422,2,66000,387130000C,(04)23289100,(04)25368667
4766,2023,04,14,17,26,臺中市,霧峰區,0,1,0,8,1,5,50,14,9,1,5,4,5,7,4,4,10,5,5,1,17,16,3,10,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.675775,24.076651,2,66000,387130000C,(04)23289100,(04)25368667
4767,2023,04,14,17,30,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,44,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",44,"   ",1,22,"  ",C03,120.65716,24.17039,3,66000,387130000C,(04)23289100,(04)25368667
4768,2023,04,14,17,30,臺中市,龍井區,0,1,0,8,1,5,30,5,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C01,7,9,1,9,2,12,"  ",6,6,1,12,8,C01,120.544328,24.192815,2,66000,387130000C,(04)23289100,(04)25368667
4769,2023,04,14,17,31,臺中市,南區,0,0,0,,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",11,"  ","  ",12,"   ",1,22,"  ",B03,120.67961,24.127385,3,66000,387130000C,(04)23289100,(04)25368667
4770,2023,04,14,17,33,臺中市,北屯區,0,0,0,8,,,80,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,21,"  ",B03,120.721008,24.182153,3,66000,387130000C,(04)23289100,(04)25368667
4771,2023,04,14,17,37,臺中市,北屯區,0,1,0,8,1,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,3,10,1,1,B03,7,9,1,8,2,5,"  ",6,6,1,21,8,B03,120.679925,24.190517,2,66000,387130000C,(04)23289100,(04)25368667
4772,2023,04,14,17,39,臺中市,西屯區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,2,1,5,4,5,2,16,6,3,10,3,4,B03,7,5,1,8,2,1,"  ",6,6,1,22,8,B03,120.605406,24.170958,2,66000,387130000C,(04)23289100,(04)25368667
4773,2023,04,14,17,40,臺中市,北區,0,2,0,8,1,5,50,14,8,1,5,4,5,7,4,4,5,4,4,2,16,26,3,10,1,1,C03,7,5,1,10,2,12,"  ",26,26,1,22,8,C03,120.681327,24.159111,2,66000,387130000C,(04)23289100,(04)25368667
4774,2023,04,14,17,45,臺中市,大里區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,16,6,2,8,1,1,C03,7,5,1,10,2,12,"  ",6,6,1,22,8,C03,120.713591,24.094041,2,66000,387130000C,(04)23289100,(04)25368667
4775,2023,04,14,17,47,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B03,120.620476,24.175808,3,66000,387130000C,(04)23289100,(04)25368667
4776,2023,04,14,17,47,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",B03,120.608136,24.169406,3,66000,387130000C,(04)23289100,(04)25368667
4777,2023,04,14,17,48,臺中市,南區,0,1,0,7,2,5,50,4,2,1,5,4,5,7,1,1,10,5,5,2,12,23,3,10,1,1,B03,7,9,1,8,2,2,"  ",23,23,1,22,9,B03,120.669988,24.125788,2,66000,387130000C,(04)23289100,(04)25368667
4778,2023,04,14,17,48,臺中市,大里區,0,0,0,8,,,30,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",9,"  ","  ",17,"   ",2,8,"  ",B03,120.702065,24.097143,3,66000,387130000C,(04)23289100,(04)25368667
4779,2023,04,14,17,50,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",7,"   ",1,22,"  ",B12,120.686512,24.193214,3,66000,387130000C,(04)23289100,(04)25368667
4780,2023,04,14,17,55,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",C03,120.692251,24.161431,3,66000,387130000C,(04)23289100,(04)25368667
4781,2023,04,14,17,56,臺中市,梧棲區,0,1,0,8,1,5,40,4,1,1,5,4,5,7,4,4,5,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,12,"  ",6,6,1,4,8,C03,120.549937,24.256642,2,66000,387130000C,(04)23289100,(04)25368667
4782,2023,04,14,17,58,臺中市,中區,0,0,0,8,2,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,17,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",26,26,1,4,"  ",B03,120.679547,24.142469,3,66000,387130000C,(04)23289100,(04)25368667
4783,2023,04,14,17,59,臺中市,大甲區,0,0,0,8,,,60,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",C03,"  ","  ",3,"  ",2,"  ","  ",17,17,1,4,"  ",C03,120.612803,24.352692,3,66000,387130000C,(04)23289100,(04)25368667
4784,2023,04,14,18,0,臺中市,北區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,1,1,5,4,5,2,16,9,3,10,1,1,B03,7,6,1,8,2,5,"  ",9,26,1,22,8,B03,120.690916,24.157941,2,66000,387130000C,(04)23289100,(04)25368667
4785,2023,04,14,18,4,臺中市,南區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",B12,"  ","  ",1,"  ",2,"  ","  ",19,19,1,5,"  ",B12,120.658978,24.116938,3,66000,387130000C,(04)23289100,(04)25368667
4786,2023,04,14,18,8,臺中市,北區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,1,4,5,2,16,16,2,8,1,1,C03,7,9,1,10,2,11,"  ",16,16,1,22,8,C03,120.673783,24.162609,2,66000,387130000C,(04)23289100,(04)25368667
4787,2023,04,14,18,9,臺中市,梧棲區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,4,4,5,5,5,1,16,1,2,9,1,1,C03,7,4,1,10,2,11,"  ",1,1,1,5,8,C03,120.54759,24.24149,2,66000,387130000C,(04)23289100,(04)25368667
4788,2023,04,14,18,9,臺中市,大甲區,0,1,0,8,2,5,50,14,9,1,5,4,5,7,4,4,5,5,5,1,16,18,3,10,1,1,B03,7,3,1,8,2,8,1,18,18,1,4,1,B03,120.615023,24.356691,2,66000,387130000C,(04)23289100,(04)25368667
4789,2023,04,14,18,11,臺中市,北屯區,0,1,0,8,2,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,6,10,2,12,"  ",6,6,1,21,8,C03,120.686105,24.166943,2,66000,387130000C,(04)23289100,(04)25368667
4790,2023,04,14,18,14,臺中市,西屯區,0,1,0,8,3,5,40,14,8,1,5,4,5,7,4,4,1,5,1,2,11,4,2,9,3,4,F04,7,9,8,20,2,16,"  ",4,4,1,22,8,F04,120.623143,24.179086,2,66000,387130000C,(04)23289100,(04)25368667
4791,2023,04,14,18,20,臺中市,神岡區,0,1,0,8,1,5,50,3,1,1,5,4,5,7,4,4,5,5,5,1,16,6,3,10,1,1,B03,7,5,1,8,2,4,"  ",6,6,1,21,8,B03,120.699648,24.264826,2,66000,387130000C,(04)23289100,(04)25368667
4792,2023,04,14,18,25,臺中市,沙鹿區,0,0,0,8,3,5,50,14,9,1,5,4,5,7,4,4,4,4,4,1,16,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",18,"   ",1,22,"  ",B03,120.574463,24.228055,3,66000,387130000C,(04)23289100,(04)25368667
4793,2023,04,14,18,28,臺中市,西區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,8,1,"  ","  ",42,42,1,22,"  ",B03,120.654345,24.146403,3,66000,387130000C,(04)23289100,(04)25368667
4794,2023,04,14,18,28,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,17,"  ","  ","  ","  ",A05,"  ","  ",1,"  ",2,"  ","  ",17,"   ",1,22,"  ",A05,120.676383,24.15035,3,66000,387130000C,(04)23289100,(04)25368667
4795,2023,04,14,18,28,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B03,120.608359,24.169423,3,66000,387130000C,(04)23289100,(04)25368667
4796,2023,04,14,18,30,臺中市,西屯區,0,2,0,8,1,5,50,4,1,1,5,4,5,7,2,1,10,5,5,2,12,6,2,9,1,1,B03,7,6,1,8,2,5,"  ",6,6,1,22,8,B03,120.634595,24.164894,2,66000,387130000C,(04)23289100,(04)25368667
4797,2023,04,14,18,30,臺中市,西屯區,0,0,0,8,,,60,,,,,,,,,,,,,,,2,"  ","  ","  ","  ",A04,"  ","  ",1,"  ",1,"  ","  ",2,"   ",1,22,"  ",A04,120.62864,24.16281,3,66000,387130000C,(04)23289100,(04)25368667
4798,2023,04,14,18,34,臺中市,東區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,1,1,1,4,4,2,12,9,3,10,1,1,C02,7,6,1,9,2,12,"  ",9,9,1,5,8,C02,120.690378,24.131968,2,66000,387130000C,(04)23289100,(04)25368667
4799,2023,04,14,18,36,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",F03,"  ","  ",1,"  ",2,"  ","  ",44,23,1,22,"  ",F03,120.686252,24.15482,3,66000,387130000C,(04)23289100,(04)25368667
4800,2023,04,14,18,36,臺中市,烏日區,0,1,0,7,3,5,50,3,2,1,5,4,5,7,4,4,10,4,5,1,18,23,2,9,1,1,C03,7,12,1,10,2,12,"  ",23,23,1,21,8,C03,120.621275,24.101642,2,66000,387130000C,(04)23289100,(04)25368667
4801,2023,04,14,18,38,臺中市,西屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",12,"   ",1,22,"  ",B03,120.645428,24.154768,3,66000,387130000C,(04)23289100,(04)25368667
4802,2023,04,14,18,40,臺中市,烏日區,0,1,0,8,1,5,50,4,1,1,5,4,5,7,1,1,1,5,5,1,12,17,3,10,1,1,B03,7,9,1,8,2,1,"  ",17,17,1,21,8,B03,120.631206,24.104986,2,66000,387130000C,(04)23289100,(04)25368667
4803,2023,04,14,18,41,臺中市,西屯區,0,1,0,8,3,5,50,3,1,1,5,4,5,7,2,1,1,4,1,2,2,23,3,10,3,4,B03,7,11,1,8,2,4,"  ",23,23,1,22,8,B03,120.629276,24.162916,2,66000,387130000C,(04)23289100,(04)25368667
4804,2023,04,14,18,44,臺中市,西區,0,2,0,8,3,5,50,5,1,1,5,4,5,7,1,1,10,5,5,2,16,19,2,9,1,1,F01,7,1,8,20,2,16,"  ",19,19,1,22,9,F01,120.668775,24.13206,2,66000,387130000C,(04)23289100,(04)25368667
4805,2023,04,14,18,48,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",C03,120.686571,24.194298,3,66000,387130000C,(04)23289100,(04)25368667
4806,2023,04,14,18,50,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,2,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",2,"   ",1,21,"  ",B03,120.720986,24.178418,3,66000,387130000C,(04)23289100,(04)25368667
4807,2023,04,14,18,52,臺中市,太平區,0,1,0,8,3,5,40,14,9,1,5,4,5,7,4,4,5,4,5,1,12,23,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.701195,24.11243,2,66000,387130000C,(04)23289100,(04)25368667
4808,2023,04,14,18,52,臺中市,烏日區,0,2,0,8,3,5,40,14,7,1,5,4,5,7,4,4,5,4,4,2,13,16,3,10,1,1,B03,7,9,1,8,2,8,"  ",16,16,1,4,8,B03,120.606799,24.125483,2,66000,387130000C,(04)23289100,(04)25368667
4809,2023,04,14,18,56,臺中市,沙鹿區,0,2,0,8,3,5,60,3,1,1,5,4,5,7,4,4,10,5,5,2,17,10,2,9,1,1,B03,7,11,1,8,2,5,"  ",10,10,1,22,8,B03,120.569951,24.239639,2,66000,387130000C,(04)23289100,(04)25368667
4810,2023,04,14,18,56,臺中市,沙鹿區,0,0,0,8,3,5,60,4,2,1,5,4,5,7,2,1,1,5,5,2,13,23,3,10,1,1,B11,7,1,1,3,2,1,"  ",23,23,1,10,9,B11,120.597591,24.249998,3,66000,387130000C,(04)23289100,(04)25368667
4811,2023,04,14,18,57,臺中市,南屯區,0,0,0,8,3,5,40,14,8,1,5,4,5,7,4,4,9,5,4,2,12,18,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",18,"   ",1,5,"  ",B03,120.638566,24.154388,3,66000,387130000C,(04)23289100,(04)25368667
4812,2023,04,14,18,58,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B02,"  ","  ",1,"  ",1,"  ","  ",23,"   ",1,22,"  ",B02,120.680967,24.160363,3,66000,387130000C,(04)23289100,(04)25368667
4813,2023,04,14,18,58,臺中市,北屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",9,"  ","  ",23,"   ",1,21,"  ",B03,120.698958,24.18341,3,66000,387130000C,(04)23289100,(04)25368667
4814,2023,04,14,19,0,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",C03,120.686252,24.15482,3,66000,387130000C,(04)23289100,(04)25368667
4815,2023,04,14,19,2,臺中市,西區,0,0,0,8,1,5,50,14,9,1,5,4,5,7,4,4,1,5,5,2,12,17,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",17,"   ",1,21,"  ",C03,120.669827,24.150286,3,66000,387130000C,(04)23289100,(04)25368667
4816,2023,04,14,19,2,臺中市,南屯區,0,2,0,8,3,5,50,4,1,1,5,4,5,7,4,4,10,5,5,2,17,6,2,9,1,1,C03,7,6,1,10,2,14,"  ",6,6,1,5,8,C03,120.613072,24.14546,2,66000,387130000C,(04)23289100,(04)25368667
4817,2023,04,14,19,5,臺中市,南屯區,0,2,0,8,1,5,50,14,9,1,5,4,5,7,4,4,9,5,5,2,17,23,2,8,1,1,C03,7,9,1,10,2,13,"  ",23,23,1,22,9,C03,120.616428,24.154519,2,66000,387130000C,(04)23289100,(04)25368667
4818,2023,04,14,19,7,臺中市,霧峰區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,10,5,5,1,18,44,2,8,1,1,C03,7,9,4,11,2,11,"  ",44,44,1,4,5,C03,120.679955,24.071012,2,66000,387130000C,(04)23289100,(04)25368667
4819,2023,04,14,19,17,臺中市,太平區,0,1,0,8,3,5,50,4,4,1,5,4,5,7,1,1,5,5,5,1,13,23,2,7,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,5,3,C03,120.723664,24.133866,2,66000,387130000C,(04)23289100,(04)25368667
4820,2023,04,14,19,20,臺中市,東勢區,0,2,0,8,3,5,50,14,9,1,5,4,5,7,4,4,9,5,5,1,3,53,2,9,1,1,C03,7,9,1,10,2,11,"  ",23,53,1,22,8,C03,120.831244,24.245673,2,66000,387130000C,(04)23289100,(04)25368667
4821,2023,04,14,19,22,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,26,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",26,26,1,22,"  ",B03,120.653005,24.135752,3,66000,387130000C,(04)23289100,(04)25368667
4822,2023,04,14,19,24,臺中市,北屯區,0,1,0,8,3,5,50,14,8,1,5,4,5,7,4,4,3,4,4,2,16,7,3,10,1,1,B03,7,8,3,18,2,2,"  ",7,7,1,22,8,B03,120.665422,24.183683,2,66000,387130000C,(04)23289100,(04)25368667
4823,2023,04,14,19,25,臺中市,西區,0,0,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,17,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,4,"  ",B03,120.658502,24.155427,3,66000,387130000C,(04)23289100,(04)25368667
4824,2023,04,14,19,26,臺中市,北屯區,0,3,0,8,3,5,40,14,7,1,5,4,5,7,4,4,5,5,4,2,16,19,2,9,1,1,C03,7,1,1,10,2,11,"  ",19,19,1,22,8,C03,120.69392,24.174956,2,66000,387130000C,(04)23289100,(04)25368667
4825,2023,04,14,19,30,臺中市,西屯區,0,1,0,8,4,5,40,14,8,1,5,4,5,7,4,4,1,5,3,1,18,42,2,9,1,1,C03,7,9,1,10,2,11,"  ",42,42,1,22,8,C03,120.59731,24.182252,2,66000,387130000C,(04)23289100,(04)25368667
4826,2023,04,14,19,33,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",C03,120.6671,24.173174,3,66000,387130000C,(04)23289100,(04)25368667
4827,2023,04,14,19,34,臺中市,南屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,19,"  ","  ","  ","  ",A02,"  ","  ",1,"  ",2,"  ","  ",19,"   ",1,10,"  ",A02,120.612764,24.13896,3,66000,387130000C,(04)23289100,(04)25368667
4828,2023,04,14,19,36,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,6,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",6,"   ",1,22,"  ",B03,120.659931,24.19251,3,66000,387130000C,(04)23289100,(04)25368667
4829,2023,04,14,19,36,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,22,"  ",B03,120.732819,24.150536,3,66000,387130000C,(04)23289100,(04)25368667
4830,2023,04,14,19,37,臺中市,北屯區,0,0,0,8,,,40,,,,,,,,,,,,,,,67,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",67,"   ",1,"  ","  ","   ",120.685918,24.179898,3,66000,387130000C,(04)23289100,(04)25368667
4831,2023,04,14,19,40,臺中市,北區,0,1,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,4,5,2,16,19,3,10,1,1,B03,7,1,1,8,2,5,"  ",19,19,1,22,8,B03,120.671547,24.165027,2,66000,387130000C,(04)23289100,(04)25368667
4832,2023,04,14,19,42,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,8,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",1,"  ","  ",8,8,1,22,"  ",C03,120.710896,24.151066,3,66000,387130000C,(04)23289100,(04)25368667
4833,2023,04,14,19,45,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",7,"   ",1,22,"  ",B03,120.672606,24.114864,3,66000,387130000C,(04)23289100,(04)25368667
4834,2023,04,14,19,46,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,42,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",42,"   ",1,22,"  ",B03,120.709708,24.134741,3,66000,387130000C,(04)23289100,(04)25368667
4835,2023,04,14,19,50,臺中市,潭子區,0,1,0,8,3,5,50,4,2,1,5,4,5,7,1,1,1,3,4,1,9,15,3,10,1,1,B03,7,5,1,8,2,8,"  ",15,15,1,22,8,B03,120.732718,24.13471,2,66000,387130000C,(04)23289100,(04)25368667
4836,2023,04,14,19,53,臺中市,西屯區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",16,"   ",1,22,"  ",B03,120.620581,24.180411,3,66000,387130000C,(04)23289100,(04)25368667
4837,2023,04,14,19,56,臺中市,西屯區,0,1,0,8,3,5,50,4,1,1,5,4,5,7,2,1,5,4,4,2,13,23,3,10,3,4,C03,7,9,1,10,2,14,13,23,23,1,22,8,C03,120.651145,24.167125,2,66000,387130000C,(04)23289100,(04)25368667
4838,2023,04,14,19,56,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,25,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",25,25,1,20,"  ",B03,120.649216,24.09367,3,66000,387130000C,(04)23289100,(04)25368667
4839,2023,04,14,19,56,臺中市,豐原區,0,0,0,8,3,5,50,14,8,1,5,4,5,7,4,4,5,5,4,2,14,12,3,10,1,1,B03,7,2,1,8,7,6,"  ",12,12,1,21,8,B03,120.730795,24.249965,3,66000,387130000C,(04)23289100,(04)25368667
4840,2023,04,14,20,3,臺中市,霧峰區,0,0,0,8,,,60,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.69236,24.046672,3,66000,387130000C,(04)23289100,(04)25368667
4841,2023,04,14,20,4,臺中市,西區,0,2,0,8,3,5,50,3,8,1,5,4,5,7,1,1,5,4,4,2,13,16,2,8,1,1,C03,7,9,2,18,1,11,"  ",16,16,1,22,9,C03,120.664164,24.140038,2,66000,387130000C,(04)23289100,(04)25368667
4842,2023,04,14,20,6,臺中市,大里區,0,0,0,8,,,50,,,,,,,,,,,,,,,16,"  ","  ","  ","  ",C03,"  ","  ",1,"  ",2,"  ","  ",16,"   ",1,22,"  ",C03,120.690816,24.092576,3,66000,387130000C,(04)23289100,(04)25368667
4843,2023,04,14,20,16,臺中市,后里區,0,2,0,8,3,5,50,4,9,1,5,4,5,7,1,1,9,4,5,1,16,8,2,9,1,1,C03,7,5,3,18,2,14,"  ",8,8,1,21,1,C03,120.72988,24.331952,2,66000,387130000C,(04)23289100,(04)25368667
4844,2023,04,14,20,17,臺中市,神岡區,0,1,0,8,3,5,50,15,9,1,5,4,5,7,3,1,5,5,4,2,17,6,3,10,1,1,C03,7,6,1,10,11,15,"  ",6,6,1,22,8,C03,120.710927,24.258442,2,66000,387130000C,(04)23289100,(04)25368667
4845,2023,04,14,20,19,臺中市,北區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.680973,24.14941,3,66000,387130000C,(04)23289100,(04)25368667
4846,2023,04,14,20,22,臺中市,北屯區,0,2,0,8,3,5,50,3,2,1,5,4,5,7,3,1,3,4,5,2,13,23,2,8,1,1,C03,7,9,1,10,2,11,"  ",23,23,1,22,8,C03,120.73399,24.171945,2,66000,387130000C,(04)23289100,(04)25368667
4847,2023,04,14,20,32,臺中市,太平區,0,0,0,8,,,50,,,,,,,,,,,,,,,12,"  ","  ","  ","  ",B03,"  ","  ","  ","  ","  ","  ","  ",12,"   ",2,"  ","  ",B03,120.722201,24.103838,3,66000,387130000C,(04)23289100,(04)25368667
4848,2023,04,14,20,34,臺中市,西區,0,0,0,8,3,5,50,4,1,1,5,4,5,7,1,1,10,5,5,2,12,7,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",7,"   ",1,22,"  ",B03,120.665268,24.146718,3,66000,387130000C,(04)23289100,(04)25368667
4849,2023,04,14,20,41,臺中市,西屯區,0,2,0,8,3,5,30,4,1,1,5,4,5,7,4,4,10,5,5,2,15,6,2,9,1,1,C03,7,9,1,10,2,13,"  ",6,6,1,18,8,C03,120.644236,24.180157,2,66000,387130000C,(04)23289100,(04)25368667
4850,2023,04,14,20,42,臺中市,烏日區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,19,"  ",B03,120.588952,24.112182,3,66000,387130000C,(04)23289100,(04)25368667
4851,2023,04,14,20,50,臺中市,大雅區,0,0,0,,,,,,,,,,,,,,,,,,,43,"  ","  ","  ","  ","   ","  ","  ","  ","  ","  ","  ","  ",43,"   ",1,"  ","  ","   ",120.653959,24.219067,3,66000,387130000C,(04)23289100,(04)25368667
4852,2023,04,14,20,51,臺中市,西區,0,0,0,8,3,5,50,14,9,1,5,4,5,7,4,4,5,5,5,2,12,2,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",1,"  ","  ",2,2,1,21,"  ",B03,120.674566,24.142571,3,66000,387130000C,(04)23289100,(04)25368667
4853,2023,04,14,20,55,臺中市,沙鹿區,0,0,0,8,,,50,,,,,,,,,,,,,,,23,"  ","  ","  ","  ",B03,"  ","  ",1,"  ",2,"  ","  ",23,"   ",1,22,"  ",B03,120.563337,24.23861,3,66000,387130000C,(04)23289100,(04)25368667
